,trials,x,z,horizons,environment,id
0,0,18,0.32107513474845184,5,rough,160
1,1,19,0.4629127563451476,5,rough,160
2,2,19,0.4629127563451476,5,rough,160
3,3,18,0.32107513474845184,5,rough,160
4,4,14,0.0,5,rough,160
5,5,12,0.4460235164029772,5,rough,160
