,trials,x,z,horizons,environment,id
0,0,23,0.5953514037778586,5,smooth,366
1,1,9,0.493132267484911,5,smooth,366
2,2,17,0.3641183425531859,5,smooth,366
3,3,4,0.8756762757777076,5,smooth,366
4,4,18,0.6530330236618841,5,smooth,366
5,5,10,0.4973679656428531,5,smooth,366
