,trials,x,z,horizons,environment,id
0,0,24,0.40066449479517335,5,rough,72
1,1,24,0.40066449479517335,5,rough,72
2,2,24,0.40066449479517335,5,rough,72
3,3,25,0.6663308945721169,5,rough,72
4,4,25,0.6663308945721169,5,rough,72
5,5,24,0.40066449479517335,5,rough,72
