,trials,x,z,horizons,environment,id
0,0,10,0.21224117959778357,10,rough,11
1,1,10,0.21224117959778357,10,rough,11
2,2,10,0.21224117959778357,10,rough,11
3,3,11,0.0,10,rough,11
4,4,17,0.3999882993131025,10,rough,11
5,5,18,0.3408896701244219,10,rough,11
6,6,29,1.0,10,rough,11
7,7,29,1.0,10,rough,11
8,8,28,0.796405563065162,10,rough,11
9,9,21,0.7052420838792562,10,rough,11
10,10,1,0.7557651639957668,10,rough,11
