,trials,x,z,horizons,environment,id
0,0,7,0.0,5,rough,5
1,1,25,0.9479635990072997,5,rough,5
2,2,26,0.513588877196416,5,rough,5
3,3,9,0.3278364053239185,5,rough,5
4,4,6,0.04161955652436535,5,rough,5
5,5,23,0.14660711891761605,5,rough,5
