,trials,x,z,horizons,environment,id
0,0,2,0.36866976151965686,5,rough,25
1,1,3,0.17244891323762293,5,rough,25
2,2,29,0.05317765222510301,5,rough,25
3,3,3,0.17244891323762293,5,rough,25
4,4,15,0.4729404948031451,5,rough,25
5,5,15,0.4729404948031451,5,rough,25
