,trials,x,z,horizons,environment,id
0,0,8,0.052765440127912705,5,smooth,415
1,1,7,0.005309384318958679,5,smooth,415
2,2,26,0.521906061185611,5,smooth,415
3,3,9,0.1278161429087331,5,smooth,415
4,4,22,0.47992905353857834,5,smooth,415
5,5,3,0.7254461835490879,5,smooth,415
