,beta,tau,length
0,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
1,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
2,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
3,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
4,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
5,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
6,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
7,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
8,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
9,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
10,1.7120639039719914e-12,9.999999996959922,0.9343383225768571
