,beta,tau,length
0,4.50295436485501e-13,9.999999998951315,1.3564373159867238
1,4.50295436485501e-13,9.999999998951315,1.3564373159867238
2,4.50295436485501e-13,9.999999998951315,1.3564373159867238
3,4.50295436485501e-13,9.999999998951315,1.3564373159867238
4,4.50295436485501e-13,9.999999998951315,1.3564373159867238
5,4.50295436485501e-13,9.999999998951315,1.3564373159867238
6,4.50295436485501e-13,9.999999998951315,1.3564373159867238
7,4.50295436485501e-13,9.999999998951315,1.3564373159867238
8,4.50295436485501e-13,9.999999998951315,1.3564373159867238
9,4.50295436485501e-13,9.999999998951315,1.3564373159867238
10,4.50295436485501e-13,9.999999998951315,1.3564373159867238
