,beta,tau,length
0,9.999999965044266,2.114881975962328,9.999999999396561
1,9.999999965044266,2.114881975962328,9.999999999396561
2,9.999999965044266,2.114881975962328,9.999999999396561
3,9.999999965044266,2.114881975962328,9.999999999396561
4,9.999999965044266,2.114881975962328,9.999999999396561
5,9.999999965044266,2.114881975962328,9.999999999396561
6,9.999999965044266,2.114881975962328,9.999999999396561
7,9.999999965044266,2.114881975962328,9.999999999396561
8,9.999999965044266,2.114881975962328,9.999999999396561
9,9.999999965044266,2.114881975962328,9.999999999396561
10,9.999999965044266,2.114881975962328,9.999999999396561
