,beta,tau,length
0,9.689490288049733,5.227197756407866e-06,0.1758583150599431
1,9.689490288049733,5.227197756407866e-06,0.1758583150599431
2,9.689490288049733,5.227197756407866e-06,0.1758583150599431
3,9.689490288049733,5.227197756407866e-06,0.1758583150599431
4,9.689490288049733,5.227197756407866e-06,0.1758583150599431
5,9.689490288049733,5.227197756407866e-06,0.1758583150599431
6,9.689490288049733,5.227197756407866e-06,0.1758583150599431
7,9.689490288049733,5.227197756407866e-06,0.1758583150599431
8,9.689490288049733,5.227197756407866e-06,0.1758583150599431
9,9.689490288049733,5.227197756407866e-06,0.1758583150599431
10,9.689490288049733,5.227197756407866e-06,0.1758583150599431
