,beta,tau,theta
0,0.14345126545162745,0.05452170506429664,2.28225337492107
1,0.14345126545162745,0.05452170506429664,2.28225337492107
2,0.14345126545162745,0.05452170506429664,2.28225337492107
3,0.14345126545162745,0.05452170506429664,2.28225337492107
4,0.14345126545162745,0.05452170506429664,2.28225337492107
5,0.14345126545162745,0.05452170506429664,2.28225337492107
6,0.14345126545162745,0.05452170506429664,2.28225337492107
7,0.14345126545162745,0.05452170506429664,2.28225337492107
8,0.14345126545162745,0.05452170506429664,2.28225337492107
9,0.14345126545162745,0.05452170506429664,2.28225337492107
10,0.14345126545162745,0.05452170506429664,2.28225337492107
