,tau
0,0.12871625765820305
1,0.12871625765820305
2,0.12871625765820305
3,0.12871625765820305
4,0.12871625765820305
5,0.12871625765820305
6,0.12871625765820305
7,0.12871625765820305
8,0.12871625765820305
9,0.12871625765820305
10,0.12871625765820305
