,beta,tau,theta
0,9.999999999999737,9.999999999999774,9.98291775014051
1,9.999999999999737,9.999999999999774,9.98291775014051
2,9.999999999999737,9.999999999999774,9.98291775014051
3,9.999999999999737,9.999999999999774,9.98291775014051
4,9.999999999999737,9.999999999999774,9.98291775014051
5,9.999999999999737,9.999999999999774,9.98291775014051
6,9.999999999999737,9.999999999999774,9.98291775014051
7,9.999999999999737,9.999999999999774,9.98291775014051
8,9.999999999999737,9.999999999999774,9.98291775014051
9,9.999999999999737,9.999999999999774,9.98291775014051
10,9.999999999999737,9.999999999999774,9.98291775014051
