,beta,tau,length
0,1.341791332020078,9.999999999933742,0.506696374619749
1,1.341791332020078,9.999999999933742,0.506696374619749
2,1.341791332020078,9.999999999933742,0.506696374619749
3,1.341791332020078,9.999999999933742,0.506696374619749
4,1.341791332020078,9.999999999933742,0.506696374619749
5,1.341791332020078,9.999999999933742,0.506696374619749
6,1.341791332020078,9.999999999933742,0.506696374619749
7,1.341791332020078,9.999999999933742,0.506696374619749
8,1.341791332020078,9.999999999933742,0.506696374619749
9,1.341791332020078,9.999999999933742,0.506696374619749
10,1.341791332020078,9.999999999933742,0.506696374619749
