,beta,tau,theta
0,0.20566159166524556,0.03179917157676414,1.2355304984350917
1,0.20566159166524556,0.03179917157676414,1.2355304984350917
2,0.20566159166524556,0.03179917157676414,1.2355304984350917
3,0.20566159166524556,0.03179917157676414,1.2355304984350917
4,0.20566159166524556,0.03179917157676414,1.2355304984350917
5,0.20566159166524556,0.03179917157676414,1.2355304984350917
6,0.20566159166524556,0.03179917157676414,1.2355304984350917
7,0.20566159166524556,0.03179917157676414,1.2355304984350917
8,0.20566159166524556,0.03179917157676414,1.2355304984350917
9,0.20566159166524556,0.03179917157676414,1.2355304984350917
10,0.20566159166524556,0.03179917157676414,1.2355304984350917
