,beta,tau,length
0,1.3244249038812112e-10,9.999999998936397,1.245707945183025
1,1.3244249038812112e-10,9.999999998936397,1.245707945183025
2,1.3244249038812112e-10,9.999999998936397,1.245707945183025
3,1.3244249038812112e-10,9.999999998936397,1.245707945183025
4,1.3244249038812112e-10,9.999999998936397,1.245707945183025
5,1.3244249038812112e-10,9.999999998936397,1.245707945183025
6,1.3244249038812112e-10,9.999999998936397,1.245707945183025
7,1.3244249038812112e-10,9.999999998936397,1.245707945183025
8,1.3244249038812112e-10,9.999999998936397,1.245707945183025
9,1.3244249038812112e-10,9.999999998936397,1.245707945183025
10,1.3244249038812112e-10,9.999999998936397,1.245707945183025
