,beta,tau,theta
0,2.3849214994251926,3.032717383262693,1.2201308237369886
1,2.3849214994251926,3.032717383262693,1.2201308237369886
2,2.3849214994251926,3.032717383262693,1.2201308237369886
3,2.3849214994251926,3.032717383262693,1.2201308237369886
4,2.3849214994251926,3.032717383262693,1.2201308237369886
5,2.3849214994251926,3.032717383262693,1.2201308237369886
6,2.3849214994251926,3.032717383262693,1.2201308237369886
7,2.3849214994251926,3.032717383262693,1.2201308237369886
8,2.3849214994251926,3.032717383262693,1.2201308237369886
9,2.3849214994251926,3.032717383262693,1.2201308237369886
10,2.3849214994251926,3.032717383262693,1.2201308237369886
