,beta,tau,length
0,9.999999856858011,0.24717245394500997,9.999999999955214
1,9.999999856858011,0.24717245394500997,9.999999999955214
2,9.999999856858011,0.24717245394500997,9.999999999955214
3,9.999999856858011,0.24717245394500997,9.999999999955214
4,9.999999856858011,0.24717245394500997,9.999999999955214
5,9.999999856858011,0.24717245394500997,9.999999999955214
6,9.999999856858011,0.24717245394500997,9.999999999955214
7,9.999999856858011,0.24717245394500997,9.999999999955214
8,9.999999856858011,0.24717245394500997,9.999999999955214
9,9.999999856858011,0.24717245394500997,9.999999999955214
10,9.999999856858011,0.24717245394500997,9.999999999955214
