,beta,tau,theta
0,6.338271240363392e-14,9.999999995319278,9.999999999926313
1,6.338271240363392e-14,9.999999995319278,9.999999999926313
2,6.338271240363392e-14,9.999999995319278,9.999999999926313
3,6.338271240363392e-14,9.999999995319278,9.999999999926313
4,6.338271240363392e-14,9.999999995319278,9.999999999926313
5,6.338271240363392e-14,9.999999995319278,9.999999999926313
6,6.338271240363392e-14,9.999999995319278,9.999999999926313
7,6.338271240363392e-14,9.999999995319278,9.999999999926313
8,6.338271240363392e-14,9.999999995319278,9.999999999926313
9,6.338271240363392e-14,9.999999995319278,9.999999999926313
10,6.338271240363392e-14,9.999999995319278,9.999999999926313
