,beta,tau,theta
0,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
1,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
2,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
3,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
4,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
5,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
6,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
7,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
8,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
9,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
10,0.07931558316176877,0.05391076355600942,7.740638917627328e-08
