,beta,tau,length
0,9.999999980550074,2.141184880676628,9.999999999525976
1,9.999999980550074,2.141184880676628,9.999999999525976
2,9.999999980550074,2.141184880676628,9.999999999525976
3,9.999999980550074,2.141184880676628,9.999999999525976
4,9.999999980550074,2.141184880676628,9.999999999525976
5,9.999999980550074,2.141184880676628,9.999999999525976
6,9.999999980550074,2.141184880676628,9.999999999525976
7,9.999999980550074,2.141184880676628,9.999999999525976
8,9.999999980550074,2.141184880676628,9.999999999525976
9,9.999999980550074,2.141184880676628,9.999999999525976
10,9.999999980550074,2.141184880676628,9.999999999525976
