,beta,tau
0,0.0014171910006245292,0.013726075206981315
1,0.0014171910006245292,0.013726075206981315
2,0.0014171910006245292,0.013726075206981315
3,0.0014171910006245292,0.013726075206981315
4,0.0014171910006245292,0.013726075206981315
5,0.0014171910006245292,0.013726075206981315
6,0.0014171910006245292,0.013726075206981315
7,0.0014171910006245292,0.013726075206981315
8,0.0014171910006245292,0.013726075206981315
9,0.0014171910006245292,0.013726075206981315
10,0.0014171910006245292,0.013726075206981315
