,tau,length
0,0.002021138376053322,0.0029776052938918942
1,0.002021138376053322,0.0029776052938918942
2,0.002021138376053322,0.0029776052938918942
3,0.002021138376053322,0.0029776052938918942
4,0.002021138376053322,0.0029776052938918942
5,0.002021138376053322,0.0029776052938918942
6,0.002021138376053322,0.0029776052938918942
7,0.002021138376053322,0.0029776052938918942
8,0.002021138376053322,0.0029776052938918942
9,0.002021138376053322,0.0029776052938918942
10,0.002021138376053322,0.0029776052938918942
