,beta,tau,length
0,1.789772544568542,9.999999967688256,1.003797263446382
1,1.789772544568542,9.999999967688256,1.003797263446382
2,1.789772544568542,9.999999967688256,1.003797263446382
3,1.789772544568542,9.999999967688256,1.003797263446382
4,1.789772544568542,9.999999967688256,1.003797263446382
5,1.789772544568542,9.999999967688256,1.003797263446382
6,1.789772544568542,9.999999967688256,1.003797263446382
7,1.789772544568542,9.999999967688256,1.003797263446382
8,1.789772544568542,9.999999967688256,1.003797263446382
9,1.789772544568542,9.999999967688256,1.003797263446382
10,1.789772544568542,9.999999967688256,1.003797263446382
