,beta,tau,length
0,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
1,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
2,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
3,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
4,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
5,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
6,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
7,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
8,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
9,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
10,5.747859064794326,4.5560551544354754e-05,0.2094985525713129
