,beta,tau,theta
0,5.661839799138333,0.3221311689230295,0.08063305688762577
1,5.661839799138333,0.3221311689230295,0.08063305688762577
2,5.661839799138333,0.3221311689230295,0.08063305688762577
3,5.661839799138333,0.3221311689230295,0.08063305688762577
4,5.661839799138333,0.3221311689230295,0.08063305688762577
5,5.661839799138333,0.3221311689230295,0.08063305688762577
6,5.661839799138333,0.3221311689230295,0.08063305688762577
7,5.661839799138333,0.3221311689230295,0.08063305688762577
8,5.661839799138333,0.3221311689230295,0.08063305688762577
9,5.661839799138333,0.3221311689230295,0.08063305688762577
10,5.661839799138333,0.3221311689230295,0.08063305688762577
