,beta,tau,theta
0,9.999999999999494,9.999999999999975,9.252723175920547
1,9.999999999999494,9.999999999999975,9.252723175920547
2,9.999999999999494,9.999999999999975,9.252723175920547
3,9.999999999999494,9.999999999999975,9.252723175920547
4,9.999999999999494,9.999999999999975,9.252723175920547
5,9.999999999999494,9.999999999999975,9.252723175920547
6,9.999999999999494,9.999999999999975,9.252723175920547
7,9.999999999999494,9.999999999999975,9.252723175920547
8,9.999999999999494,9.999999999999975,9.252723175920547
9,9.999999999999494,9.999999999999975,9.252723175920547
10,9.999999999999494,9.999999999999975,9.252723175920547
