,beta,tau,theta
0,9.999999999999938,9.999999999997481,9.001962311970612
1,9.999999999999938,9.999999999997481,9.001962311970612
2,9.999999999999938,9.999999999997481,9.001962311970612
3,9.999999999999938,9.999999999997481,9.001962311970612
4,9.999999999999938,9.999999999997481,9.001962311970612
5,9.999999999999938,9.999999999997481,9.001962311970612
6,9.999999999999938,9.999999999997481,9.001962311970612
7,9.999999999999938,9.999999999997481,9.001962311970612
8,9.999999999999938,9.999999999997481,9.001962311970612
9,9.999999999999938,9.999999999997481,9.001962311970612
10,9.999999999999938,9.999999999997481,9.001962311970612
