,beta,tau,theta
0,0.06664592627932629,0.03656215827970498,1.2429008289415848
1,0.06664592627932629,0.03656215827970498,1.2429008289415848
2,0.06664592627932629,0.03656215827970498,1.2429008289415848
3,0.06664592627932629,0.03656215827970498,1.2429008289415848
4,0.06664592627932629,0.03656215827970498,1.2429008289415848
5,0.06664592627932629,0.03656215827970498,1.2429008289415848
6,0.06664592627932629,0.03656215827970498,1.2429008289415848
7,0.06664592627932629,0.03656215827970498,1.2429008289415848
8,0.06664592627932629,0.03656215827970498,1.2429008289415848
9,0.06664592627932629,0.03656215827970498,1.2429008289415848
10,0.06664592627932629,0.03656215827970498,1.2429008289415848
