,beta,tau,theta
0,9.9999999999972,9.999999999999273,9.473365356820088
1,9.9999999999972,9.999999999999273,9.473365356820088
2,9.9999999999972,9.999999999999273,9.473365356820088
3,9.9999999999972,9.999999999999273,9.473365356820088
4,9.9999999999972,9.999999999999273,9.473365356820088
5,9.9999999999972,9.999999999999273,9.473365356820088
6,9.9999999999972,9.999999999999273,9.473365356820088
7,9.9999999999972,9.999999999999273,9.473365356820088
8,9.9999999999972,9.999999999999273,9.473365356820088
9,9.9999999999972,9.999999999999273,9.473365356820088
10,9.9999999999972,9.999999999999273,9.473365356820088
