,beta,tau,theta
0,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
1,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
2,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
3,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
4,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
5,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
6,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
7,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
8,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
9,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
10,1.4161894679093871e-12,0.01921800570150799,9.999999998716248
