,beta,tau,length
0,1.6838048622869113e-09,4.613348099403095,1.018728097657361
1,1.6838048622869113e-09,4.613348099403095,1.018728097657361
2,1.6838048622869113e-09,4.613348099403095,1.018728097657361
3,1.6838048622869113e-09,4.613348099403095,1.018728097657361
4,1.6838048622869113e-09,4.613348099403095,1.018728097657361
5,1.6838048622869113e-09,4.613348099403095,1.018728097657361
6,1.6838048622869113e-09,4.613348099403095,1.018728097657361
7,1.6838048622869113e-09,4.613348099403095,1.018728097657361
8,1.6838048622869113e-09,4.613348099403095,1.018728097657361
9,1.6838048622869113e-09,4.613348099403095,1.018728097657361
10,1.6838048622869113e-09,4.613348099403095,1.018728097657361
