,beta,tau,theta
0,0.020103354398606877,0.0984254476801628,0.39294375227431744
1,0.020103354398606877,0.0984254476801628,0.39294375227431744
2,0.020103354398606877,0.0984254476801628,0.39294375227431744
3,0.020103354398606877,0.0984254476801628,0.39294375227431744
4,0.020103354398606877,0.0984254476801628,0.39294375227431744
5,0.020103354398606877,0.0984254476801628,0.39294375227431744
6,0.020103354398606877,0.0984254476801628,0.39294375227431744
7,0.020103354398606877,0.0984254476801628,0.39294375227431744
8,0.020103354398606877,0.0984254476801628,0.39294375227431744
9,0.020103354398606877,0.0984254476801628,0.39294375227431744
10,0.020103354398606877,0.0984254476801628,0.39294375227431744
