,beta,tau,theta
0,9.999999999984446,9.999999999998504,4.066925751264565
1,9.999999999984446,9.999999999998504,4.066925751264565
2,9.999999999984446,9.999999999998504,4.066925751264565
3,9.999999999984446,9.999999999998504,4.066925751264565
4,9.999999999984446,9.999999999998504,4.066925751264565
5,9.999999999984446,9.999999999998504,4.066925751264565
6,9.999999999984446,9.999999999998504,4.066925751264565
7,9.999999999984446,9.999999999998504,4.066925751264565
8,9.999999999984446,9.999999999998504,4.066925751264565
9,9.999999999984446,9.999999999998504,4.066925751264565
10,9.999999999984446,9.999999999998504,4.066925751264565
