,trials,x,z,horizons,environment,id
0,0,10,0.2911993687447766,10,smooth,80
1,1,9,0.4535058333782137,10,smooth,80
2,2,8,0.415513176035796,10,smooth,80
3,3,8,0.415513176035796,10,smooth,80
4,4,7,0.23393417541026992,10,smooth,80
5,5,6,0.13120122468335393,10,smooth,80
6,6,7,0.23393417541026992,10,smooth,80
7,7,8,0.415513176035796,10,smooth,80
8,8,9,0.4535058333782137,10,smooth,80
9,9,8,0.415513176035796,10,smooth,80
10,10,9,0.4535058333782137,10,smooth,80
