,trials,x,z,horizons,environment,id
0,0,2,0.23465010754664714,10,smooth,88
1,1,3,0.3053261393709023,10,smooth,88
2,2,4,0.5552177045925577,10,smooth,88
3,3,5,0.7067563107107095,10,smooth,88
4,4,4,0.5552177045925577,10,smooth,88
5,5,3,0.3053261393709023,10,smooth,88
6,6,4,0.5552177045925577,10,smooth,88
7,7,4,0.5552177045925577,10,smooth,88
8,8,5,0.7067563107107095,10,smooth,88
9,9,6,0.6289184070580767,10,smooth,88
10,10,5,0.7067563107107095,10,smooth,88
