,trials,x,z,horizons,environment,id
0,0,1,0.8353065612106478,10,smooth,79
1,1,26,0.4537478736980271,10,smooth,79
2,2,24,0.6664760642684788,10,smooth,79
3,3,16,0.644598264398615,10,smooth,79
4,4,9,0.3812546501001692,10,smooth,79
5,5,29,0.04856146591320502,10,smooth,79
6,6,12,0.3681632073339654,10,smooth,79
7,7,8,0.5321925734850401,10,smooth,79
8,8,2,0.4639635893532736,10,smooth,79
9,9,27,0.21995781710316642,10,smooth,79
10,10,28,0.0,10,smooth,79
