,trials,x,z,horizons,environment,id
0,0,28,0.6620691335983738,5,smooth,17
1,1,29,0.3811134635652276,5,smooth,17
2,2,23,0.0076126256164341065,5,smooth,17
3,3,12,0.1889500426345363,5,smooth,17
4,4,20,0.6383660304939222,5,smooth,17
5,5,21,0.2732086841680783,5,smooth,17
