,trials,x,z,horizons,environment,id
0,0,25,0.21971891992399722,10,smooth,80
1,1,19,0.0825698068096695,10,smooth,80
2,2,10,0.2911993687447766,10,smooth,80
3,3,2,0.4711801110670606,10,smooth,80
4,4,8,0.415513176035796,10,smooth,80
5,5,20,0.5818764764422084,10,smooth,80
6,6,13,0.14212656528283116,10,smooth,80
7,7,13,0.14212656528283116,10,smooth,80
8,8,28,0.13939939417995562,10,smooth,80
9,9,29,0.34208321989605417,10,smooth,80
10,10,22,0.8248194593184054,10,smooth,80
