,trials,x,z,horizons,environment,id
0,0,9,0.9627087057053813,10,smooth,85
1,1,8,0.9306357241636537,10,smooth,85
2,2,8,0.9306357241636537,10,smooth,85
3,3,9,0.9627087057053813,10,smooth,85
4,4,9,0.9627087057053813,10,smooth,85
5,5,10,0.8451575500084889,10,smooth,85
6,6,9,0.9627087057053813,10,smooth,85
7,7,10,0.8451575500084889,10,smooth,85
8,8,11,0.5840401571584607,10,smooth,85
9,9,11,0.5840401571584607,10,smooth,85
10,10,10,0.8451575500084889,10,smooth,85
