,trials,x,z,horizons,environment,id
0,0,22,0.7747025507107569,10,smooth,37
1,1,4,0.34902951819361483,10,smooth,37
2,2,26,0.48133769154060796,10,smooth,37
3,3,29,0.4743176026082243,10,smooth,37
4,4,7,0.09794385277652874,10,smooth,37
5,5,22,0.7747025507107569,10,smooth,37
6,6,3,0.5029622192676447,10,smooth,37
7,7,17,0.6511280457304155,10,smooth,37
8,8,14,0.15789578412695854,10,smooth,37
9,9,10,0.4970772499780818,10,smooth,37
10,10,9,0.4960656156447567,10,smooth,37
