,trials,x,z,horizons,environment,id
0,0,17,0.23954692694090374,5,smooth,21
1,1,0,1.0,5,smooth,21
2,2,11,0.49005121406469443,5,smooth,21
3,3,15,0.5682448741063837,5,smooth,21
4,4,19,0.03677734720780817,5,smooth,21
5,5,4,0.4638155536078868,5,smooth,21
