,trials,x,z,horizons,environment,id
0,0,20,0.6201557504516158,5,rough,72
1,1,21,0.5569632571681224,5,rough,72
2,2,12,0.8891694618929019,5,rough,72
3,3,10,0.8921054362455296,5,rough,72
4,4,29,0.895503278936511,5,rough,72
5,5,19,0.9612122082264287,5,rough,72
