,trials,x,z,horizons,environment,id
0,0,25,0.5942687846225974,10,smooth,24
1,1,20,0.3941263214020803,10,smooth,24
2,2,12,0.4768437989224892,10,smooth,24
3,3,11,0.3428826466609615,10,smooth,24
4,4,20,0.3941263214020803,10,smooth,24
5,5,27,1.0,10,smooth,24
6,6,10,0.3041842127512766,10,smooth,24
7,7,16,0.5208937951364767,10,smooth,24
8,8,24,0.2550248281860953,10,smooth,24
9,9,8,0.5808934593261377,10,smooth,24
10,10,8,0.5808934593261377,10,smooth,24
