,trials,x,z,horizons,environment,id
0,0,24,0.39611982189594847,5,rough,59
1,1,11,0.8892907645532425,5,rough,59
2,2,5,0.7098101457463769,5,rough,59
3,3,17,0.5584869769385209,5,rough,59
4,4,13,0.06936955942016002,5,rough,59
5,5,10,1.0,5,rough,59
