,trials,x,z,horizons,environment,id
0,0,20,0.002499763956237678,10,smooth,45
1,1,17,0.29020162837300195,10,smooth,45
2,2,15,0.8213307932327865,10,smooth,45
3,3,28,0.45657611556742933,10,smooth,45
4,4,28,0.45657611556742933,10,smooth,45
5,5,7,0.571513399369037,10,smooth,45
6,6,13,0.9323734493858715,10,smooth,45
7,7,12,0.6368547507086848,10,smooth,45
8,8,16,0.5289522702803197,10,smooth,45
9,9,9,0.7800231456593052,10,smooth,45
10,10,20,0.002499763956237678,10,smooth,45
