,trials,x,z,horizons,environment,id
0,0,22,0.7268443233895278,10,rough,3
1,1,7,0.42756455479156835,10,rough,3
2,2,20,0.5622082797169747,10,rough,3
3,3,12,0.3730415440928567,10,rough,3
4,4,1,0.20692076588724864,10,rough,3
5,5,17,0.4523250166391161,10,rough,3
6,6,7,0.42756455479156835,10,rough,3
7,7,23,0.38762589327331,10,rough,3
8,8,11,0.3748904939921205,10,rough,3
9,9,23,0.38762589327331,10,rough,3
10,10,9,0.08344542307393793,10,rough,3
