,trials,x,z,horizons,environment,id
0,0,2,0.9663377520154366,5,smooth,40
1,1,3,0.7254461835490879,5,smooth,40
2,2,4,0.41323091981805454,5,smooth,40
3,3,3,0.7254461835490879,5,smooth,40
4,4,3,0.7254461835490879,5,smooth,40
5,5,2,0.9663377520154366,5,smooth,40
