,trials,x,z,horizons,environment,id
0,0,21,0.9716152299746291,10,smooth,6
1,1,26,0.4471186908440719,10,smooth,6
2,2,17,0.8144201982925143,10,smooth,6
3,3,29,0.07028035564159878,10,smooth,6
4,4,22,0.9165358779785636,10,smooth,6
5,5,26,0.4471186908440719,10,smooth,6
6,6,25,0.7834730077799389,10,smooth,6
7,7,24,0.9459541684236629,10,smooth,6
8,8,15,0.5974174062530081,10,smooth,6
9,9,1,0.6835327548203922,10,smooth,6
10,10,21,0.9716152299746291,10,smooth,6
