,trials,x,z,horizons,environment,id
0,0,26,0.2858149382144648,5,rough,68
1,1,26,0.2858149382144648,5,rough,68
2,2,25,0.4358875356741389,5,rough,68
3,3,24,0.44992960032349005,5,rough,68
4,4,25,0.4358875356741389,5,rough,68
5,5,26,0.2858149382144648,5,rough,68
