,trials,x,z,horizons,environment,id
0,0,21,0.6302775513280877,5,rough,39
1,1,20,0.49540979588953427,5,rough,39
2,2,20,0.49540979588953427,5,rough,39
3,3,21,0.6302775513280877,5,rough,39
4,4,21,0.6302775513280877,5,rough,39
5,5,21,0.6302775513280877,5,rough,39
