,trials,x,z,horizons,environment,id
0,0,7,0.3167226085845242,5,smooth,34
1,1,6,0.29561057797421475,5,smooth,34
2,2,5,0.3436278346621991,5,smooth,34
3,3,4,0.45784689540534107,5,smooth,34
4,4,3,0.6027038644340635,5,smooth,34
5,5,3,0.6027038644340635,5,smooth,34
