,trials,x,z,horizons,environment,id
0,0,22,0.5363882378941637,5,smooth,51
1,1,29,0.2426812823406153,5,smooth,51
2,2,26,0.3557980950065754,5,smooth,51
3,3,26,0.3557980950065754,5,smooth,51
4,4,19,0.5605055622713453,5,smooth,51
5,5,15,0.5057996862989593,5,smooth,51
