,trials,x,z,horizons,environment,id
0,0,2,0.1042706650637551,5,rough,41
1,1,1,0.12409412863144627,5,rough,41
2,2,0,0.07741165853111431,5,rough,41
3,3,0,0.07741165853111431,5,rough,41
4,4,0,0.07741165853111431,5,rough,41
5,5,0,0.07741165853111431,5,rough,41
