,AIC,BIC,Model,id,horizons,environment,t
51,29.82489646848248,29.434334380916578,WSLS,461,5,rough,0.6
52,18.975847341209768,18.585285253643868,WSLS,461,5,rough,0.8
53,29.82489646128166,29.43433437371576,WSLS,461,5,rough,0.0
54,34.51916952470687,34.12860743714097,WSLS,461,5,rough,0.2
55,52.47508674458097,52.777671837575014,WSLS,461,10,rough,0.4
56,34.51916952474714,34.128607437181245,WSLS,461,5,rough,0.4
57,36.04530906361008,35.65474697604418,WSLS,461,5,rough,0.6
58,29.82489646970931,29.43433438214341,WSLS,461,5,rough,0.8
59,36.04530906361049,35.65474697604459,WSLS,461,5,rough,0.0
60,18.97584731155055,18.58528522398465,WSLS,461,5,rough,0.2
61,29.82489647219969,29.43433438463379,WSLS,461,5,rough,0.4
62,24.558768297465264,24.168206209899363,WSLS,461,5,rough,0.6
63,34.51916952612842,34.128607438562526,WSLS,461,5,rough,0.8
64,24.558768295261686,24.168206207695786,WSLS,461,5,rough,0.0
65,33.17074440698087,32.780182319414976,WSLS,461,5,rough,0.2
66,57.64979292363337,57.952378016627414,WSLS,461,10,rough,0.0
67,24.558768299136098,24.168206211570197,WSLS,461,5,rough,0.4
68,24.55876831013308,24.16820622256718,WSLS,461,5,rough,0.6
69,29.82489646270486,29.43433437513896,WSLS,461,5,rough,0.8
70,36.04530906361018,35.65474697604429,WSLS,461,5,rough,0.0
71,29.82489646667592,29.43433437911002,WSLS,461,5,rough,0.2
72,29.82489647655467,29.43433438898877,WSLS,461,5,rough,0.4
73,18.975847315615727,18.585285228049827,WSLS,461,5,rough,0.6
74,29.824896461648834,29.434334374082933,WSLS,461,5,rough,0.8
75,29.82489646093144,29.43433437336554,WSLS,461,5,rough,0.0
76,12.986122886681098,12.595560799115198,WSLS,461,5,rough,0.2
77,52.47508682741629,52.777671920410334,WSLS,461,10,rough,0.2
78,29.82489646094104,29.43433437337514,WSLS,461,5,rough,0.4
79,12.986122886681098,12.595560799115198,WSLS,461,5,rough,0.6
80,24.55876830358206,24.16820621601616,WSLS,461,5,rough,0.8
81,24.558768295257618,24.168206207691718,WSLS,461,5,rough,0.0
82,24.558768307584906,24.168206220019005,WSLS,461,5,rough,0.2
83,34.5191695259166,34.128607438350706,WSLS,461,5,rough,0.4
84,29.824896460587052,29.43433437302115,WSLS,461,5,rough,0.6
85,24.558768323087993,24.168206235522092,WSLS,461,5,rough,0.8
86,36.04530906361013,35.65474697604423,WSLS,461,5,rough,0.0
87,24.55876829536538,24.16820620779948,WSLS,461,5,smooth,1.0
88,67.03833905107837,67.34092414407242,WSLS,461,10,rough,0.4
89,18.97584731520799,18.58528522764209,WSLS,461,5,rough,1.0
90,24.558768347727813,24.168206260161913,WSLS,461,5,smooth,1.0
91,12.986122886681098,12.595560799115198,WSLS,461,5,smooth,1.0
92,29.824896470797203,29.434334383231302,WSLS,461,5,smooth,1.0
93,24.558768296018584,24.168206208452684,WSLS,461,5,rough,1.0
94,62.56898499306079,62.87157008605483,WSLS,461,10,smooth,1.0
95,29.824896463486212,29.43433437592031,WSLS,461,5,smooth,1.0
96,24.55876829532877,24.168206207762868,WSLS,461,5,rough,1.0
97,70.09061812722022,70.39320322021428,WSLS,461,10,rough,1.0
98,29.82489646059236,29.43433437302646,WSLS,461,5,smooth,1.0
99,62.56898499365499,62.87157008664904,WSLS,461,10,rough,0.0
100,34.51916952481138,34.128607437245485,WSLS,461,5,rough,1.0
101,47.117536590536204,47.42012168353025,WSLS,461,10,rough,1.0
102,64.34148880797676,64.6440739009708,WSLS,461,10,smooth,1.0
103,29.824896484664148,29.434334397098247,WSLS,461,5,rough,1.0
104,52.47508674188414,52.777671834878184,WSLS,461,10,smooth,1.0
105,52.4750867418418,52.77767183483584,WSLS,461,10,rough,1.0
106,70.0906181272202,70.39320322021425,WSLS,461,10,smooth,1.0
107,57.649792922365954,57.95237801536,WSLS,461,10,rough,1.0
108,52.47508674212409,52.777671835118134,WSLS,461,10,smooth,1.0
109,52.47508676456907,52.777671857563114,WSLS,461,10,smooth,1.0
110,35.951694616178614,36.25427970917266,WSLS,461,10,rough,0.2
111,57.64979293676194,57.952378029755984,WSLS,461,10,rough,0.2
112,52.47508674235018,52.77767183534422,WSLS,461,10,rough,0.6
113,70.0906181272202,70.39320322021425,WSLS,461,10,rough,0.6
114,57.64979292534481,57.952378018338855,WSLS,461,10,rough,0.6
115,67.03833905279633,67.34092414579038,WSLS,461,10,rough,0.6
116,67.03833905166766,67.34092414466171,WSLS,461,10,rough,0.6
117,67.03833904956984,67.34092414256389,WSLS,461,10,rough,1.0
118,52.47508674164126,52.777671834635306,WSLS,461,10,rough,0.6
119,57.649792928977256,57.9523780219713,WSLS,461,10,rough,0.8
120,57.64979292360696,57.952378016601,WSLS,461,10,rough,0.6
121,62.56898499782157,62.87157009081562,WSLS,461,10,rough,0.8
122,41.607585703588896,41.91017079658294,WSLS,461,10,rough,0.4
123,57.649792932117705,57.95237802511175,WSLS,461,10,rough,0.6
124,70.02405197096635,70.3266370639604,WSLS,461,10,rough,0.8
125,62.56898501038624,62.871570103380286,WSLS,461,10,rough,0.6
126,67.038339059582,67.34092415257605,WSLS,461,10,rough,0.8
127,57.64979292417799,57.95237801717203,WSLS,461,10,rough,0.6
128,57.64979292134623,57.952378014340276,WSLS,461,10,rough,0.8
129,29.824896471089133,29.434334383523233,WSLS,461,5,smooth,1.0
130,56.56846368967389,56.871048782667934,WSLS,461,10,rough,0.6
131,70.02405197096635,70.3266370639604,WSLS,461,10,rough,0.8
132,62.56898499313649,62.87157008613053,WSLS,461,10,rough,0.6
133,67.03833905242394,67.34092414541799,WSLS,461,10,rough,0.0
134,62.56898504402746,62.8715701370215,WSLS,461,10,rough,0.8
135,67.03833904941929,67.34092414241334,WSLS,461,10,rough,0.6
136,62.56898499950157,62.87157009249562,WSLS,461,10,rough,0.8
137,62.568985026715985,62.87157011971003,WSLS,461,10,rough,0.6
138,62.56898508603066,62.8715701790247,WSLS,461,10,rough,0.8
139,62.56898499399718,62.87157008699122,WSLS,461,10,rough,0.6
140,67.03833904942238,67.34092414241643,WSLS,461,10,rough,0.8
141,62.568984993087355,62.8715700860814,WSLS,461,10,rough,0.6
142,52.47508674773699,52.77767184073103,WSLS,461,10,rough,0.8
143,67.03833905211152,67.34092414510557,WSLS,461,10,rough,0.6
144,70.09061812722148,70.39320322021553,WSLS,461,10,rough,0.2
145,62.56898499960312,62.87157009259716,WSLS,461,10,rough,0.8
146,70.02405197096637,70.32663706396042,WSLS,461,10,rough,0.6
147,57.649792921214704,57.95237801420875,WSLS,461,10,rough,0.8
148,70.02405197096637,70.32663706396042,WSLS,461,10,rough,0.6
149,67.03833905139876,67.34092414439282,WSLS,461,10,rough,0.8
150,57.649792921435434,57.95237801442948,WSLS,461,10,rough,0.6
151,67.03833904965433,67.34092414264838,WSLS,461,10,rough,0.8
152,62.568984993478594,62.87157008647264,WSLS,461,10,rough,1.0
153,12.986122886681098,12.595560799115198,WSLS,461,5,rough,1.0
154,52.475086754879186,52.77767184787323,WSLS,461,10,rough,1.0
155,57.6497929457674,57.952378038761445,WSLS,461,10,rough,0.4
156,34.51916952700779,34.12860743944189,WSLS,461,5,rough,1.0
157,18.975847313921054,18.585285226355154,WSLS,461,5,rough,1.0
158,57.64979292500283,57.95237801799687,WSLS,461,10,rough,1.0
159,67.03833905632632,67.34092414932037,WSLS,461,10,rough,1.0
160,17.233121318485114,16.842559230919214,WSLS,461,5,rough,1.0
161,24.55876829756854,24.16820621000264,WSLS,461,5,smooth,1.0
162,24.55876829699804,24.16820620943214,WSLS,461,5,rough,1.0
163,18.975847312199924,18.585285224634024,WSLS,461,5,rough,1.0
164,29.82489647433969,29.434334386773788,WSLS,461,5,rough,1.0
165,29.824896460635777,29.434334373069877,WSLS,461,5,rough,1.0
166,67.03833906015053,67.34092415314458,WSLS,461,10,rough,0.0
167,29.82489646611678,29.43433437855088,WSLS,461,5,rough,1.0
168,36.04530906361156,35.654746976045665,WSLS,461,5,rough,1.0
169,52.475086786566024,52.77767187956007,WSLS,461,10,smooth,1.0
170,29.824896464987113,29.434334377421212,WSLS,461,5,rough,1.0
171,24.558768320716066,24.168206233150165,WSLS,461,5,rough,1.0
172,24.558768313231596,24.168206225665696,WSLS,461,5,rough,1.0
173,52.47508674162209,52.777671834616136,WSLS,461,10,smooth,1.0
174,47.11753659065842,47.42012168365246,WSLS,461,10,smooth,1.0
175,70.09061812722022,70.39320322021428,WSLS,461,10,smooth,1.0
176,62.56898501765106,62.8715701106451,WSLS,461,10,smooth,1.0
177,70.02405197096637,70.32663706396042,WSLS,461,10,rough,0.2
178,35.951694622322734,36.25427971531678,WSLS,461,10,smooth,1.0
179,67.03833904945742,67.34092414245147,WSLS,461,10,smooth,1.0
180,67.03833904949758,67.34092414249163,WSLS,461,10,rough,0.4
181,52.47508692962517,52.777672022619214,WSLS,461,10,rough,0.0
182,57.64979294797791,57.95237804097195,WSLS,461,10,rough,0.2
183,67.03833905064398,67.34092414363803,WSLS,461,10,rough,0.4
184,57.64979292151363,57.95237801450767,WSLS,461,10,rough,0.4
185,67.03833905626372,67.34092414925777,WSLS,461,10,rough,0.0
186,57.649792946871074,57.95237803986512,WSLS,461,10,rough,1.0
187,70.09061812722028,70.39320322021433,WSLS,461,10,rough,0.2
188,62.5689849954604,62.87157008845444,WSLS,461,10,rough,0.4
189,57.649792922923524,57.95237801591757,WSLS,461,10,rough,0.0
190,57.64979293539347,57.952378028387514,WSLS,461,10,rough,0.2
191,52.475086843789626,52.77767193678367,WSLS,461,10,rough,0.4
192,67.03833904966773,67.34092414266178,WSLS,461,10,rough,0.0
193,57.64979293385479,57.952378026848834,WSLS,461,10,rough,0.2
194,67.03833906125011,67.34092415424416,WSLS,461,10,rough,0.4
195,52.4750867679105,52.77767186090454,WSLS,461,10,rough,0.0
196,53.090844743276136,53.39342983627018,WSLS,461,10,rough,0.0
197,67.03833904995838,67.34092414295243,WSLS,461,10,rough,0.2
198,67.03833905185024,67.3409241448443,WSLS,461,10,rough,0.4
199,62.568985090192854,62.8715701831869,WSLS,461,10,rough,0.0
200,52.475086750664055,52.7776718436581,WSLS,461,10,rough,0.2
201,57.64979292500418,57.95237801799822,WSLS,461,10,rough,0.4
202,57.64979292464974,57.95237801764378,WSLS,461,10,rough,0.0
203,57.64979292120675,57.9523780142008,WSLS,461,10,rough,0.2
204,62.56898499780361,62.871570090797654,WSLS,461,10,rough,0.4
205,57.64979293118758,57.95237802418162,WSLS,461,10,rough,0.0
206,62.56898499687585,62.87157008986989,WSLS,461,10,rough,0.2
207,62.56898499350892,62.87157008650296,WSLS,461,10,rough,0.2
208,52.47508674165293,52.77767183464697,WSLS,461,10,rough,0.4
209,47.11753659905863,47.420121692052675,WSLS,461,10,rough,0.0
210,47.11753661231381,47.42012170530786,WSLS,461,10,rough,0.2
211,57.64979292134943,57.95237801434347,WSLS,461,10,rough,0.4
212,57.649792924774076,57.95237801776812,WSLS,461,10,rough,0.0
213,61.36764838355272,61.67023347654676,WSLS,461,10,rough,0.2
214,62.568984993251746,62.87157008624579,WSLS,461,10,rough,0.4
215,62.56898499922498,62.871570092219024,WSLS,461,10,rough,0.0
216,52.475086741584626,52.77767183457867,WSLS,461,10,rough,0.2
217,70.02405197096635,70.3266370639604,WSLS,461,10,rough,0.4
218,62.56898504388038,62.871570136874425,WSLS,461,10,rough,0.4
219,57.64979292804988,57.95237802104392,WSLS,461,10,rough,0.0
220,29.824896466346107,29.434334378780207,WSLS,461,5,smooth,1.0
221,52.475086741647125,52.77767183464117,WSLS,461,10,smooth,1.0
222,62.56898500458809,62.871570097582136,WSLS,461,10,smooth,1.0
223,52.47508675817816,52.7776718511722,WSLS,461,10,rough,1.0
224,34.51916953550529,34.128607447939395,WSLS,461,5,rough,1.0
225,29.824896468121672,29.43433438055577,WSLS,461,5,smooth,1.0
226,24.558768301550096,24.168206213984195,WSLS,461,5,rough,1.0
227,62.56898499329668,62.871570086290724,WSLS,461,10,rough,1.0
228,57.64979292598157,57.952378018975615,WSLS,461,10,rough,0.0
229,52.475086742030506,52.77767183502455,WSLS,461,10,smooth,1.0
230,29.82489648127193,29.43433439370603,WSLS,461,5,smooth,1.0
231,52.47508675961349,52.77767185260753,WSLS,461,10,smooth,1.0
232,34.519169524722216,34.12860743715632,WSLS,461,5,smooth,1.0
233,29.824896476013837,29.434334388447937,WSLS,461,5,smooth,1.0
234,52.475086742148626,52.77767183514267,WSLS,461,10,smooth,1.0
235,18.975847330483134,18.585285242917234,WSLS,461,5,smooth,1.0
236,67.03833905054536,67.34092414353941,WSLS,461,10,smooth,1.0
237,29.824896463034772,29.43433437546887,WSLS,461,5,rough,0.2
238,29.824896464717877,29.434334377151977,WSLS,461,5,rough,0.4
239,52.4750867710355,52.77767186402954,WSLS,461,10,rough,0.2
240,24.558768295803063,24.168206208237162,WSLS,461,5,rough,0.6
241,29.824896489985,29.4343344024191,WSLS,461,5,rough,0.8
242,24.558768325994436,24.168206238428535,WSLS,461,5,rough,0.0
243,29.824896465021226,29.434334377455325,WSLS,461,5,rough,0.2
244,34.51916952636678,34.128607438800884,WSLS,461,5,rough,0.4
245,29.82489646567818,29.43433437811228,WSLS,461,5,rough,0.6
246,34.519169528439235,34.12860744087334,WSLS,461,5,rough,0.8
247,24.558768302514828,24.168206214948928,WSLS,461,5,rough,0.0
248,36.045309063610716,35.65474697604482,WSLS,461,5,rough,0.2
249,28.724094815398985,28.333532727833084,WSLS,461,5,rough,0.4
250,52.475086755644924,52.77767184863897,WSLS,461,10,rough,0.4
251,36.045309063610205,35.65474697604431,WSLS,461,5,rough,0.6
252,34.51916952494513,34.12860743737923,WSLS,461,5,rough,0.8
253,24.558768295222652,24.168206207656752,WSLS,461,5,rough,0.0
254,29.824896461758474,29.434334374192574,WSLS,461,5,rough,0.2
255,24.558768306439227,24.168206218873326,WSLS,461,5,rough,0.4
256,24.55876829543158,24.16820620786568,WSLS,461,5,rough,0.6
257,34.51916952482224,34.12860743725634,WSLS,461,5,rough,0.8
258,24.558768301277414,24.168206213711514,WSLS,461,5,rough,0.0
259,34.51916952605406,34.12860743848816,WSLS,461,5,rough,0.2
260,18.975847308179862,18.58528522061396,WSLS,461,5,rough,0.4
261,52.47508676284388,52.77767185583792,WSLS,461,10,rough,0.0
262,41.60758573382906,41.910170826823105,WSLS,461,10,smooth,0.2
263,57.64979292117206,57.9523780141661,WSLS,461,10,smooth,0.4
264,47.11753660274439,47.42012169573843,WSLS,461,10,smooth,0.6
265,52.475086775107,52.777671868101045,WSLS,461,10,smooth,0.8
266,52.475086765611366,52.77767185860541,WSLS,461,10,smooth,0.0
267,57.649792927124224,57.95237802011827,WSLS,461,10,smooth,0.2
268,57.649792978561315,57.95237807155536,WSLS,461,10,smooth,0.4
269,57.64979292189392,57.95237801488796,WSLS,461,10,smooth,0.6
