Unnamed: 0,trials,x,z,horizons,environment,id
9,9,24,0.3932196104924905,10,rough,11
10,10,25,0.5948990474360132,10,rough,11
0,0,8,0.8405808456138621,10,rough,120
1,1,7,1.0,10,rough,120
2,2,7,1.0,10,rough,120
3,3,8,0.8405808456138621,10,rough,120
4,4,7,1.0,10,rough,120
5,5,8,0.8405808456138621,10,rough,120
6,6,7,1.0,10,rough,120
7,7,7,1.0,10,rough,120
8,8,7,1.0,10,rough,120
9,9,8,0.8405808456138621,10,rough,120
10,10,7,1.0,10,rough,120
0,0,12,0.8049388273416341,10,rough,121
1,1,13,0.7064430676403356,10,rough,121
2,2,13,0.7064430676403356,10,rough,121
3,3,12,0.8049388273416341,10,rough,121
4,4,13,0.7064430676403356,10,rough,121
5,5,14,0.1760590048399126,10,rough,121
6,6,13,0.7064430676403356,10,rough,121
7,7,12,0.8049388273416341,10,rough,121
8,8,13,0.7064430676403356,10,rough,121
9,9,13,0.7064430676403356,10,rough,121
10,10,13,0.7064430676403356,10,rough,121
0,0,4,0.5009537731557802,10,rough,122
1,1,3,0.4323015520189186,10,rough,122
2,2,2,0.7679476361419726,10,rough,122
3,3,1,0.8036520747953725,10,rough,122
4,4,0,0.4261539131191849,10,rough,122
5,5,0,0.4261539131191849,10,rough,122
6,6,0,0.4261539131191849,10,rough,122
7,7,0,0.4261539131191849,10,rough,122
8,8,1,0.8036520747953725,10,rough,122
9,9,1,0.8036520747953725,10,rough,122
10,10,2,0.7679476361419726,10,rough,122
0,0,0,0.0,10,rough,123
1,1,0,0.0,10,rough,123
2,2,0,0.0,10,rough,123
3,3,1,0.1910771969892208,10,rough,123
4,4,1,0.1910771969892208,10,rough,123
5,5,1,0.1910771969892208,10,rough,123
6,6,2,0.7125645622989514,10,rough,123
7,7,3,0.4335360090946156,10,rough,123
8,8,2,0.7125645622989514,10,rough,123
9,9,1,0.1910771969892208,10,rough,123
10,10,2,0.7125645622989514,10,rough,123
0,0,8,0.3605324193644998,10,rough,124
1,1,7,0.1607840037449257,10,rough,124
2,2,7,0.1607840037449257,10,rough,124
3,3,7,0.1607840037449257,10,rough,124
4,4,8,0.3605324193644998,10,rough,124
5,5,8,0.3605324193644998,10,rough,124
6,6,7,0.1607840037449257,10,rough,124
7,7,7,0.1607840037449257,10,rough,124
8,8,8,0.3605324193644998,10,rough,124
9,9,8,0.3605324193644998,10,rough,124
10,10,9,0.9153269277290228,10,rough,124
0,0,0,0.8496004955905626,10,rough,125
1,1,0,0.8496004955905626,10,rough,125
2,2,1,0.7515699896880876,10,rough,125
3,3,1,0.7515699896880876,10,rough,125
4,4,0,0.8496004955905626,10,rough,125
5,5,0,0.8496004955905626,10,rough,125
6,6,1,0.7515699896880876,10,rough,125
7,7,1,0.7515699896880876,10,rough,125
8,8,0,0.8496004955905626,10,rough,125
9,9,0,0.8496004955905626,10,rough,125
10,10,0,0.8496004955905626,10,rough,125
0,0,6,0.0624294832780476,10,rough,126
1,1,7,0.0645447613341522,10,rough,126
2,2,8,0.2067939857779011,10,rough,126
3,3,8,0.2067939857779011,10,rough,126
4,4,8,0.2067939857779011,10,rough,126
5,5,9,0.3935986560418318,10,rough,126
6,6,8,0.2067939857779011,10,rough,126
7,7,7,0.0645447613341522,10,rough,126
8,8,8,0.2067939857779011,10,rough,126
9,9,8,0.2067939857779011,10,rough,126
10,10,8,0.2067939857779011,10,rough,126
0,0,18,0.585119456900077,10,rough,127
1,1,17,0.9898779651100204,10,rough,127
2,2,16,1.0,10,rough,127
3,3,17,0.9898779651100204,10,rough,127
4,4,17,0.9898779651100204,10,rough,127
5,5,17,0.9898779651100204,10,rough,127
6,6,17,0.9898779651100204,10,rough,127
7,7,16,1.0,10,rough,127
8,8,17,0.9898779651100204,10,rough,127
9,9,16,1.0,10,rough,127
10,10,16,1.0,10,rough,127
0,0,3,0.1260834807113665,10,rough,128
1,1,3,0.1260834807113665,10,rough,128
2,2,4,0.5503712021650681,10,rough,128
3,3,5,0.3596926243455298,10,rough,128
4,4,6,0.0624294832780476,10,rough,128
5,5,6,0.0624294832780476,10,rough,128
6,6,6,0.0624294832780476,10,rough,128
7,7,5,0.3596926243455298,10,rough,128
8,8,4,0.5503712021650681,10,rough,128
9,9,3,0.1260834807113665,10,rough,128
10,10,3,0.1260834807113665,10,rough,128
0,0,24,0.4755274241819322,5,smooth,129
1,1,23,0.4608276109320237,5,smooth,129
2,2,22,0.5363882378941637,5,smooth,129
3,3,21,0.6219448101366961,5,smooth,129
4,4,20,0.6113177045644982,5,smooth,129
5,5,20,0.6113177045644982,5,smooth,129
0,0,12,0.6631731427566512,5,rough,12
1,1,13,0.8592335706333678,5,rough,12
2,2,14,0.867918144280984,5,rough,12
3,3,13,0.8592335706333678,5,rough,12
4,4,12,0.6631731427566512,5,rough,12
5,5,11,0.3220037201157257,5,rough,12
0,0,9,0.7532391816980679,10,rough,130
1,1,10,0.6163554237969013,10,rough,130
2,2,9,0.7532391816980679,10,rough,130
3,3,9,0.7532391816980679,10,rough,130
4,4,9,0.7532391816980679,10,rough,130
5,5,10,0.6163554237969013,10,rough,130
6,6,9,0.7532391816980679,10,rough,130
7,7,10,0.6163554237969013,10,rough,130
8,8,10,0.6163554237969013,10,rough,130
9,9,10,0.6163554237969013,10,rough,130
10,10,9,0.7532391816980679,10,rough,130
0,0,23,0.0,10,rough,131
1,1,22,0.4137768603504695,10,rough,131
