Unnamed: 0,trials,x,z,horizons,environment,id
4,4,22,0.3805793336553745,10,rough,132
5,5,18,1.0,10,rough,132
6,6,2,0.408254134553918,10,rough,132
7,7,15,0.0931903512872913,10,rough,132
8,8,6,0.3220277543337718,10,rough,132
9,9,14,0.5026801185991666,10,rough,132
10,10,12,0.955161296130002,10,rough,132
0,0,12,0.4679262364569895,10,rough,133
1,1,7,0.6146341535903143,10,rough,133
2,2,2,0.7679476361419726,10,rough,133
3,3,6,0.6435586453122651,10,rough,133
4,4,4,0.5009537731557802,10,rough,133
5,5,13,0.4217594514738947,10,rough,133
6,6,5,0.4654159510808787,10,rough,133
7,7,19,0.7382086968348924,10,rough,133
8,8,28,0.2235779018379208,10,rough,133
9,9,26,0.468408797226484,10,rough,133
10,10,13,0.4217594514738947,10,rough,133
0,0,7,1.0,10,rough,134
1,1,21,0.2797843507356147,10,rough,134
2,2,19,0.2914324057188202,10,rough,134
3,3,10,0.3868276297861786,10,rough,134
4,4,21,0.2797843507356147,10,rough,134
5,5,8,0.8405808456138621,10,rough,134
6,6,9,0.5683602999938835,10,rough,134
7,7,28,0.1042331415032915,10,rough,134
8,8,22,0.0,10,rough,134
9,9,25,0.3390786089482476,10,rough,134
10,10,20,0.5136436757945574,10,rough,134
0,0,4,0.2518444159423507,10,rough,135
1,1,7,0.444761676461663,10,rough,135
2,2,28,0.1904042297452101,10,rough,135
3,3,1,0.2699007478325084,10,rough,135
4,4,28,0.1904042297452101,10,rough,135
5,5,26,0.537200813302194,10,rough,135
6,6,15,0.4159930159605165,10,rough,135
7,7,4,0.2518444159423507,10,rough,135
8,8,13,0.1613739995862394,10,rough,135
9,9,29,0.1074323462276698,10,rough,135
10,10,17,0.675474460709207,10,rough,135
0,0,13,0.5005065253915096,10,rough,136
1,1,6,0.0624294832780476,10,rough,136
2,2,14,1.0,10,rough,136
3,3,24,0.3015625382890858,10,rough,136
4,4,4,0.5503712021650681,10,rough,136
5,5,28,0.408970258680955,10,rough,136
6,6,23,0.2567957678917096,10,rough,136
7,7,17,0.2540409024827065,10,rough,136
8,8,14,1.0,10,rough,136
9,9,1,0.1240941286314462,10,rough,136
10,10,2,0.1042706650637551,10,rough,136
0,0,22,0.1918006771076063,10,rough,137
1,1,19,0.7995467053596134,10,rough,137
2,2,1,0.248330295124065,10,rough,137
3,3,14,0.389657025584171,10,rough,137
4,4,18,0.837687101803423,10,rough,137
5,5,9,0.3278364053239185,10,rough,137
6,6,10,0.4575123080614167,10,rough,137
7,7,23,0.146607118917616,10,rough,137
8,8,29,0.9440185627454531,10,rough,137
9,9,6,0.0416195565243653,10,rough,137
10,10,0,0.449416868782668,10,rough,137
0,0,24,0.758071940954461,10,rough,138
1,1,13,0.9772802961843046,10,rough,138
2,2,16,0.1743362605622301,10,rough,138
3,3,24,0.758071940954461,10,rough,138
4,4,0,0.2125963407235997,10,rough,138
5,5,2,0.4454188633457006,10,rough,138
6,6,5,0.0808929976992316,10,rough,138
7,7,26,0.3605984490454925,10,rough,138
8,8,24,0.758071940954461,10,rough,138
9,9,13,0.9772802961843046,10,rough,138
10,10,19,0.4932949311874184,10,rough,138
0,0,2,0.7125645622989514,10,rough,139
1,1,22,0.2323678397811582,10,rough,139
2,2,11,0.7613874982108491,10,rough,139
3,3,11,0.7613874982108491,10,rough,139
4,4,29,0.3024807842952647,10,rough,139
5,5,14,0.8002557402236996,10,rough,139
6,6,10,0.9015239282341648,10,rough,139
7,7,0,0.0,10,rough,139
8,8,14,0.8002557402236996,10,rough,139
9,9,8,0.1823259195590274,10,rough,139
10,10,25,0.9763356965186142,10,rough,139
0,0,26,0.2461436093959123,5,rough,13
1,1,15,0.4131760680429818,5,rough,13
2,2,14,0.0,5,rough,13
3,3,24,0.3961198218959484,5,rough,13
4,4,29,0.8177447596444734,5,rough,13
5,5,18,0.3210751347484518,5,rough,13
0,0,12,0.2059475510614202,10,rough,140
1,1,2,0.2955272584909711,10,rough,140
2,2,3,0.5286920448121384,10,rough,140
3,3,11,0.3096871501477311,10,rough,140
4,4,8,0.6872698198409547,10,rough,140
5,5,12,0.2059475510614202,10,rough,140
6,6,1,0.4832652904273229,10,rough,140
7,7,26,0.5438974122079622,10,rough,140
8,8,1,0.4832652904273229,10,rough,140
9,9,11,0.3096871501477311,10,rough,140
10,10,19,0.6477820583062025,10,rough,140
0,0,2,0.5528649874007525,10,rough,141
1,1,24,0.4453358011074662,10,rough,141
2,2,13,0.3554319846638396,10,rough,141
3,3,21,0.0712173276947763,10,rough,141
4,4,7,0.6709983055952804,10,rough,141
5,5,16,0.4855516678212551,10,rough,141
6,6,6,0.3811150933297971,10,rough,141
7,7,22,0.0,10,rough,141
8,8,9,0.5688995775163305,10,rough,141
9,9,25,0.24355026068605,10,rough,141
10,10,15,0.6283557105829345,10,rough,141
0,0,25,0.4088361096806592,10,rough,142
1,1,24,0.2281243042127334,10,rough,142
2,2,4,0.3734525299238103,10,rough,142
3,3,26,0.3497707564649559,10,rough,142
4,4,25,0.4088361096806592,10,rough,142
5,5,9,0.6552032682444526,10,rough,142
6,6,25,0.4088361096806592,10,rough,142
7,7,19,0.0,10,rough,142
8,8,0,0.7743258240810659,10,rough,142
9,9,5,0.2197532723804139,10,rough,142
10,10,25,0.4088361096806592,10,rough,142
0,0,21,0.5436868115669717,10,rough,143
1,1,13,0.9547061723998916,10,rough,143
2,2,21,0.5436868115669717,10,rough,143
3,3,4,0.0,10,rough,143
4,4,27,0.3210545364539811,10,rough,143
5,5,16,0.4988563356717947,10,rough,143
6,6,26,0.6488557604985616,10,rough,143
7,7,13,0.9547061723998916,10,rough,143
8,8,15,0.7477967242253537,10,rough,143
9,9,28,0.037289812006077,10,rough,143
10,10,24,0.9002294822519872,10,rough,143
0,0,12,0.6631731427566512,10,rough,144
1,1,22,0.3944204430771257,10,rough,144
2,2,12,0.6631731427566512,10,rough,144
3,3,23,0.4912831366039967,10,rough,144
4,4,5,0.2912219016791445,10,rough,144
5,5,8,0.3203357838361322,10,rough,144
6,6,22,0.3944204430771257,10,rough,144
7,7,9,0.373754941600024,10,rough,144
8,8,1,0.8153321391064478,10,rough,144
9,9,23,0.4912831366039967,10,rough,144
10,10,13,0.8592335706333678,10,rough,144
0,0,26,0.95637776452589,10,rough,145
1,1,22,0.4137768603504695,10,rough,145
2,2,14,0.3220108061959721,10,rough,145
3,3,5,0.4077323639000659,10,rough,145
4,4,17,0.6815934905088304,10,rough,145
5,5,19,0.2641781492757081,10,rough,145
6,6,0,0.2203362440743158,10,rough,145
7,7,27,1.0,10,rough,145
8,8,14,0.3220108061959721,10,rough,145
9,9,28,0.5176026948077093,10,rough,145
10,10,16,0.8940419898399635,10,rough,145
0,0,28,0.5067742894605382,10,rough,146
1,1,19,0.266112785525728,10,rough,146
2,2,4,0.3091599977992969,10,rough,146
3,3,27,0.4964185240137967,10,rough,146
4,4,7,0.8172115470632542,10,rough,146
5,5,14,0.2314923666884107,10,rough,146
6,6,19,0.266112785525728,10,rough,146
7,7,28,0.5067742894605382,10,rough,146
8,8,20,0.1135335200814759,10,rough,146
9,9,7,0.8172115470632542,10,rough,146
10,10,14,0.2314923666884107,10,rough,146
0,0,17,0.5302106499335952,10,rough,147
1,1,27,0.2254951975794439,10,rough,147
2,2,23,0.4554213082131406,10,rough,147
3,3,12,0.6242994293834844,10,rough,147
4,4,5,0.7673303530416851,10,rough,147
5,5,28,0.4912128864834289,10,rough,147
6,6,21,0.1009141435904065,10,rough,147
7,7,0,0.1288077168428515,10,rough,147
8,8,22,0.0,10,rough,147
9,9,6,0.6749289328630887,10,rough,147
10,10,16,0.2496044678368967,10,rough,147
0,0,18,0.2711232526705856,10,rough,148
1,1,6,1.0,10,rough,148
2,2,8,0.5246454200640559,10,rough,148
3,3,26,0.6276551279619781,10,rough,148
4,4,9,0.0196978253756903,10,rough,148
5,5,16,0.6284445147034865,10,rough,148
6,6,28,0.5067742894605382,10,rough,148
7,7,17,0.7498194276422357,10,rough,148
8,8,18,0.2711232526705856,10,rough,148
9,9,20,0.1135335200814759,10,rough,148
10,10,20,0.1135335200814759,10,rough,148
0,0,6,0.3622633716288276,10,rough,149
1,1,22,0.3789632337383859,10,rough,149
2,2,5,0.4174068480812776,10,rough,149
3,3,29,0.5898020234618504,10,rough,149
4,4,20,0.7702227746304062,10,rough,149
5,5,14,0.4922896862853907,10,rough,149
6,6,29,0.5898020234618504,10,rough,149
7,7,17,1.0,10,rough,149
8,8,6,0.3622633716288276,10,rough,149
9,9,23,0.632342781548526,10,rough,149
10,10,3,0.5286920448121384,10,rough,149
0,0,6,0.5788237720667211,5,rough,14
1,1,9,0.0834454230739379,5,rough,14
2,2,5,0.5936921143923903,5,rough,14
3,3,12,0.3730415440928567,5,rough,14
4,4,26,0.2898055547052017,5,rough,14
5,5,7,0.4275645547915683,5,rough,14
0,0,10,0.7505541501198791,10,rough,150
1,1,19,0.4459701866343787,10,rough,150
2,2,8,0.3605324193644998,10,rough,150
3,3,6,0.4032828840409942,10,rough,150
4,4,20,0.5769969872497501,10,rough,150
5,5,22,0.1261732068113072,10,rough,150
6,6,9,0.9153269277290228,10,rough,150
7,7,24,1.0,10,rough,150
8,8,18,0.3044167031324064,10,rough,150
9,9,26,0.2267449106433081,10,rough,150
10,10,7,0.1607840037449257,10,rough,150
0,0,14,0.8015270718301897,10,rough,151
1,1,20,0.6533633979104735,10,rough,151
2,2,15,0.6130761390307791,10,rough,151
3,3,25,0.6663308945721169,10,rough,151
4,4,12,0.2423588566379761,10,rough,151
5,5,28,0.1846720546501824,10,rough,151
6,6,14,0.8015270718301897,10,rough,151
7,7,7,0.8112858687422094,10,rough,151
8,8,25,0.6663308945721169,10,rough,151
9,9,7,0.8112858687422094,10,rough,151
10,10,13,0.4987411228335837,10,rough,151
0,0,14,0.0,10,rough,152
1,1,24,0.3961198218959484,10,rough,152
2,2,11,0.8892907645532425,10,rough,152
3,3,23,0.6097711657291071,10,rough,152
4,4,20,0.6924674110652616,10,rough,152
5,5,4,0.8836367912011707,10,rough,152
6,6,24,0.3961198218959484,10,rough,152
7,7,4,0.8836367912011707,10,rough,152
8,8,9,0.7818645619232797,10,rough,152
9,9,5,0.7098101457463769,10,rough,152
10,10,26,0.2461436093959123,10,rough,152
0,0,8,0.5888140616193095,5,rough,153
1,1,27,0.6427444382856763,5,rough,153
2,2,10,0.8147763414106513,5,rough,153
3,3,6,0.0,5,rough,153
4,4,5,0.1933710075597662,5,rough,153
5,5,1,1.0,5,rough,153
0,0,6,0.3744445524084639,10,rough,154
1,1,6,0.3744445524084639,10,rough,154
2,2,15,0.4103089002383267,10,rough,154
3,3,1,0.1910771969892208,10,rough,154
4,4,4,0.1694480926269691,10,rough,154
5,5,26,0.4830834947879356,10,rough,154
6,6,0,0.0,10,rough,154
7,7,18,0.8179174035888768,10,rough,154
8,8,8,0.1823259195590274,10,rough,154
9,9,29,0.3024807842952647,10,rough,154
10,10,3,0.4335360090946156,10,rough,154
0,0,6,0.3811150933297971,10,rough,155
1,1,22,0.0,10,rough,155
2,2,8,0.5188978379821616,10,rough,155
3,3,27,0.8375166897550276,10,rough,155
4,4,5,0.3616367419703738,10,rough,155
5,5,27,0.8375166897550276,10,rough,155
6,6,3,0.5519019813530882,10,rough,155
7,7,5,0.3616367419703738,10,rough,155
8,8,29,0.4081172228450423,10,rough,155
9,9,10,0.8605779054676187,10,rough,155
10,10,18,0.6006166587381232,10,rough,155
0,0,23,0.2954206500372349,5,rough,156
1,1,10,0.8147763414106513,5,rough,156
2,2,7,0.0745236682369838,5,rough,156
3,3,14,0.4575577789159396,5,rough,156
4,4,26,0.5490802756920385,5,rough,156
5,5,0,0.5550054910591494,5,rough,156
